"t","n","trial","p0","h2","var.z"
82,1475,23018,0.25,0.5,0.4
83,1481,23018,0.25,0.5,0.4
84,1555,23018,0.25,0.5,0.4
85,1537,23018,0.25,0.5,0.4
86,1585,23018,0.25,0.5,0.4
87,1554,23018,0.25,0.5,0.4
88,1510,23018,0.25,0.5,0.4
89,1503,23018,0.25,0.5,0.4
90,1554,23018,0.25,0.5,0.4
91,1511,23018,0.25,0.5,0.4
92,1507,23018,0.25,0.5,0.4
93,1527,23018,0.25,0.5,0.4
94,1546,23018,0.25,0.5,0.4
95,1553,23018,0.25,0.5,0.4
96,1551,23018,0.25,0.5,0.4
97,1572,23018,0.25,0.5,0.4
98,1643,23018,0.25,0.5,0.4
99,1677,23018,0.25,0.5,0.4
100,1683,23018,0.25,0.5,0.4
0,20000,23019,0.25,0.5,0.4
1,4676,23019,0.25,0.5,0.4
2,2284,23019,0.25,0.5,0.4
3,1588,23019,0.25,0.5,0.4
4,1262,23019,0.25,0.5,0.4
5,1098,23019,0.25,0.5,0.4
6,1009,23019,0.25,0.5,0.4
7,957,23019,0.25,0.5,0.4
8,878,23019,0.25,0.5,0.4
9,878,23019,0.25,0.5,0.4
10,849,23019,0.25,0.5,0.4
11,854,23019,0.25,0.5,0.4
12,849,23019,0.25,0.5,0.4
13,844,23019,0.25,0.5,0.4
14,834,23019,0.25,0.5,0.4
15,873,23019,0.25,0.5,0.4
16,880,23019,0.25,0.5,0.4
17,908,23019,0.25,0.5,0.4
18,969,23019,0.25,0.5,0.4
19,1007,23019,0.25,0.5,0.4
20,1000,23019,0.25,0.5,0.4
21,979,23019,0.25,0.5,0.4
22,944,23019,0.25,0.5,0.4
23,940,23019,0.25,0.5,0.4
24,903,23019,0.25,0.5,0.4
25,888,23019,0.25,0.5,0.4
26,886,23019,0.25,0.5,0.4
27,921,23019,0.25,0.5,0.4
28,897,23019,0.25,0.5,0.4
29,889,23019,0.25,0.5,0.4
30,910,23019,0.25,0.5,0.4
31,918,23019,0.25,0.5,0.4
32,920,23019,0.25,0.5,0.4
33,931,23019,0.25,0.5,0.4
34,898,23019,0.25,0.5,0.4
35,917,23019,0.25,0.5,0.4
36,911,23019,0.25,0.5,0.4
37,925,23019,0.25,0.5,0.4
38,946,23019,0.25,0.5,0.4
39,979,23019,0.25,0.5,0.4
40,987,23019,0.25,0.5,0.4
41,1009,23019,0.25,0.5,0.4
42,991,23019,0.25,0.5,0.4
43,1012,23019,0.25,0.5,0.4
44,1011,23019,0.25,0.5,0.4
45,1036,23019,0.25,0.5,0.4
46,1060,23019,0.25,0.5,0.4
47,1066,23019,0.25,0.5,0.4
48,1097,23019,0.25,0.5,0.4
49,1076,23019,0.25,0.5,0.4
50,1056,23019,0.25,0.5,0.4
51,1053,23019,0.25,0.5,0.4
52,1082,23019,0.25,0.5,0.4
53,1112,23019,0.25,0.5,0.4
54,1121,23019,0.25,0.5,0.4
55,1136,23019,0.25,0.5,0.4
56,1196,23019,0.25,0.5,0.4
57,1217,23019,0.25,0.5,0.4
58,1242,23019,0.25,0.5,0.4
59,1270,23019,0.25,0.5,0.4
60,1296,23019,0.25,0.5,0.4
61,1321,23019,0.25,0.5,0.4
62,1335,23019,0.25,0.5,0.4
63,1376,23019,0.25,0.5,0.4
64,1351,23019,0.25,0.5,0.4
65,1419,23019,0.25,0.5,0.4
66,1465,23019,0.25,0.5,0.4
67,1507,23019,0.25,0.5,0.4
68,1551,23019,0.25,0.5,0.4
69,1559,23019,0.25,0.5,0.4
70,1564,23019,0.25,0.5,0.4
71,1542,23019,0.25,0.5,0.4
72,1559,23019,0.25,0.5,0.4
73,1534,23019,0.25,0.5,0.4
74,1556,23019,0.25,0.5,0.4
75,1562,23019,0.25,0.5,0.4
76,1599,23019,0.25,0.5,0.4
77,1578,23019,0.25,0.5,0.4
78,1610,23019,0.25,0.5,0.4
79,1608,23019,0.25,0.5,0.4
80,1668,23019,0.25,0.5,0.4
81,1684,23019,0.25,0.5,0.4
82,1656,23019,0.25,0.5,0.4
83,1721,23019,0.25,0.5,0.4
84,1708,23019,0.25,0.5,0.4
85,1804,23019,0.25,0.5,0.4
86,1854,23019,0.25,0.5,0.4
87,1887,23019,0.25,0.5,0.4
88,1900,23019,0.25,0.5,0.4
89,1920,23019,0.25,0.5,0.4
90,1973,23019,0.25,0.5,0.4
91,1937,23019,0.25,0.5,0.4
92,2000,23019,0.25,0.5,0.4
93,2085,23019,0.25,0.5,0.4
94,2165,23019,0.25,0.5,0.4
95,2181,23019,0.25,0.5,0.4
96,2244,23019,0.25,0.5,0.4
97,2287,23019,0.25,0.5,0.4
98,2355,23019,0.25,0.5,0.4
99,2390,23019,0.25,0.5,0.4
100,2431,23019,0.25,0.5,0.4
0,20000,24000,0.25,0.5,0.4
1,4746,24000,0.25,0.5,0.4
2,2245,24000,0.25,0.5,0.4
3,1535,24000,0.25,0.5,0.4
4,1279,24000,0.25,0.5,0.4
5,1111,24000,0.25,0.5,0.4
6,1002,24000,0.25,0.5,0.4
7,934,24000,0.25,0.5,0.4
8,901,24000,0.25,0.5,0.4
9,906,24000,0.25,0.5,0.4
10,894,24000,0.25,0.5,0.4
11,913,24000,0.25,0.5,0.4
12,876,24000,0.25,0.5,0.4
13,838,24000,0.25,0.5,0.4
14,832,24000,0.25,0.5,0.4
15,850,24000,0.25,0.5,0.4
16,813,24000,0.25,0.5,0.4
17,810,24000,0.25,0.5,0.4
18,814,24000,0.25,0.5,0.4
19,850,24000,0.25,0.5,0.4
20,854,24000,0.25,0.5,0.4
21,863,24000,0.25,0.5,0.4
22,862,24000,0.25,0.5,0.4
23,859,24000,0.25,0.5,0.4
24,853,24000,0.25,0.5,0.4
25,834,24000,0.25,0.5,0.4
26,821,24000,0.25,0.5,0.4
27,820,24000,0.25,0.5,0.4
28,809,24000,0.25,0.5,0.4
29,805,24000,0.25,0.5,0.4
30,836,24000,0.25,0.5,0.4
31,861,24000,0.25,0.5,0.4
32,860,24000,0.25,0.5,0.4
33,919,24000,0.25,0.5,0.4
34,931,24000,0.25,0.5,0.4
35,932,24000,0.25,0.5,0.4
36,987,24000,0.25,0.5,0.4
37,976,24000,0.25,0.5,0.4
38,978,24000,0.25,0.5,0.4
39,956,24000,0.25,0.5,0.4
40,1003,24000,0.25,0.5,0.4
41,981,24000,0.25,0.5,0.4
42,995,24000,0.25,0.5,0.4
43,942,24000,0.25,0.5,0.4
44,968,24000,0.25,0.5,0.4
45,994,24000,0.25,0.5,0.4
46,999,24000,0.25,0.5,0.4
47,968,24000,0.25,0.5,0.4
48,981,24000,0.25,0.5,0.4
49,957,24000,0.25,0.5,0.4
50,952,24000,0.25,0.5,0.4
51,950,24000,0.25,0.5,0.4
52,965,24000,0.25,0.5,0.4
53,982,24000,0.25,0.5,0.4
54,1000,24000,0.25,0.5,0.4
55,1034,24000,0.25,0.5,0.4
56,1068,24000,0.25,0.5,0.4
57,1045,24000,0.25,0.5,0.4
58,1091,24000,0.25,0.5,0.4
59,1086,24000,0.25,0.5,0.4
60,1163,24000,0.25,0.5,0.4
61,1223,24000,0.25,0.5,0.4
62,1247,24000,0.25,0.5,0.4
63,1207,24000,0.25,0.5,0.4
64,1196,24000,0.25,0.5,0.4
65,1208,24000,0.25,0.5,0.4
66,1244,24000,0.25,0.5,0.4
67,1247,24000,0.25,0.5,0.4
68,1211,24000,0.25,0.5,0.4
69,1261,24000,0.25,0.5,0.4
70,1310,24000,0.25,0.5,0.4
71,1328,24000,0.25,0.5,0.4
72,1289,24000,0.25,0.5,0.4
73,1309,24000,0.25,0.5,0.4
74,1347,24000,0.25,0.5,0.4
75,1330,24000,0.25,0.5,0.4
76,1336,24000,0.25,0.5,0.4
77,1336,24000,0.25,0.5,0.4
78,1385,24000,0.25,0.5,0.4
79,1374,24000,0.25,0.5,0.4
80,1379,24000,0.25,0.5,0.4
81,1486,24000,0.25,0.5,0.4
82,1474,24000,0.25,0.5,0.4
83,1546,24000,0.25,0.5,0.4
84,1487,24000,0.25,0.5,0.4
85,1458,24000,0.25,0.5,0.4
86,1506,24000,0.25,0.5,0.4
87,1562,24000,0.25,0.5,0.4
88,1546,24000,0.25,0.5,0.4
89,1591,24000,0.25,0.5,0.4
90,1634,24000,0.25,0.5,0.4
91,1738,24000,0.25,0.5,0.4
92,1723,24000,0.25,0.5,0.4
93,1728,24000,0.25,0.5,0.4
94,1743,24000,0.25,0.5,0.4
95,1748,24000,0.25,0.5,0.4
96,1791,24000,0.25,0.5,0.4
97,1824,24000,0.25,0.5,0.4
98,1795,24000,0.25,0.5,0.4
99,1829,24000,0.25,0.5,0.4
100,1860,24000,0.25,0.5,0.4
0,20000,24001,0.964285714285714,1,0.4
1,4799,24001,0.964285714285714,1,0.4
2,4487,24001,0.964285714285714,1,0.4
3,5653,24001,0.964285714285714,1,0.4
4,8835,24001,0.964285714285714,1,0.4
5,13452,24001,0.964285714285714,1,0.4
6,16417,24001,0.964285714285714,1,0.4
7,18025,24001,0.964285714285714,1,0.4
8,18839,24001,0.964285714285714,1,0.4
9,21719,24001,0.964285714285714,1,0.4
10,19467,24001,0.964285714285714,1,0.4
11,18828,24001,0.964285714285714,1,0.4
12,21028,24001,0.964285714285714,1,0.4
13,19564,24001,0.964285714285714,1,0.4
14,19797,24001,0.964285714285714,1,0.4
15,19348,24001,0.964285714285714,1,0.4
16,19085,24001,0.964285714285714,1,0.4
17,19692,24001,0.964285714285714,1,0.4
18,18776,24001,0.964285714285714,1,0.4
19,21359,24001,0.964285714285714,1,0.4
20,21109,24001,0.964285714285714,1,0.4
21,21505,24001,0.964285714285714,1,0.4
22,20283,24001,0.964285714285714,1,0.4
23,21140,24001,0.964285714285714,1,0.4
24,20051,24001,0.964285714285714,1,0.4
25,20017,24001,0.964285714285714,1,0.4
26,17997,24001,0.964285714285714,1,0.4
27,19702,24001,0.964285714285714,1,0.4
28,19746,24001,0.964285714285714,1,0.4
29,20077,24001,0.964285714285714,1,0.4
30,19397,24001,0.964285714285714,1,0.4
31,19466,24001,0.964285714285714,1,0.4
32,19352,24001,0.964285714285714,1,0.4
33,19680,24001,0.964285714285714,1,0.4
34,21973,24001,0.964285714285714,1,0.4
35,18578,24001,0.964285714285714,1,0.4
36,20749,24001,0.964285714285714,1,0.4
37,20192,24001,0.964285714285714,1,0.4
38,19631,24001,0.964285714285714,1,0.4
39,20826,24001,0.964285714285714,1,0.4
40,19685,24001,0.964285714285714,1,0.4
41,18096,24001,0.964285714285714,1,0.4
42,20660,24001,0.964285714285714,1,0.4
43,18784,24001,0.964285714285714,1,0.4
44,20355,24001,0.964285714285714,1,0.4
45,20967,24001,0.964285714285714,1,0.4
46,22177,24001,0.964285714285714,1,0.4
47,20858,24001,0.964285714285714,1,0.4
48,20846,24001,0.964285714285714,1,0.4
49,21086,24001,0.964285714285714,1,0.4
50,20720,24001,0.964285714285714,1,0.4
51,20724,24001,0.964285714285714,1,0.4
52,18771,24001,0.964285714285714,1,0.4
53,20492,24001,0.964285714285714,1,0.4
54,19851,24001,0.964285714285714,1,0.4
55,20626,24001,0.964285714285714,1,0.4
56,18963,24001,0.964285714285714,1,0.4
57,20422,24001,0.964285714285714,1,0.4
58,20212,24001,0.964285714285714,1,0.4
59,18736,24001,0.964285714285714,1,0.4
60,19344,24001,0.964285714285714,1,0.4
61,20648,24001,0.964285714285714,1,0.4
62,20215,24001,0.964285714285714,1,0.4
63,18477,24001,0.964285714285714,1,0.4
64,20209,24001,0.964285714285714,1,0.4
65,21220,24001,0.964285714285714,1,0.4
66,19950,24001,0.964285714285714,1,0.4
67,19320,24001,0.964285714285714,1,0.4
68,20874,24001,0.964285714285714,1,0.4
69,18459,24001,0.964285714285714,1,0.4
70,21568,24001,0.964285714285714,1,0.4
71,20928,24001,0.964285714285714,1,0.4
72,20781,24001,0.964285714285714,1,0.4
73,19677,24001,0.964285714285714,1,0.4
74,22325,24001,0.964285714285714,1,0.4
75,20216,24001,0.964285714285714,1,0.4
76,20184,24001,0.964285714285714,1,0.4
77,18738,24001,0.964285714285714,1,0.4
78,20518,24001,0.964285714285714,1,0.4
79,21093,24001,0.964285714285714,1,0.4
80,18790,24001,0.964285714285714,1,0.4
81,20823,24001,0.964285714285714,1,0.4
82,18582,24001,0.964285714285714,1,0.4
83,20069,24001,0.964285714285714,1,0.4
84,19377,24001,0.964285714285714,1,0.4
85,18390,24001,0.964285714285714,1,0.4
86,19682,24001,0.964285714285714,1,0.4
87,21406,24001,0.964285714285714,1,0.4
88,19602,24001,0.964285714285714,1,0.4
89,21357,24001,0.964285714285714,1,0.4
90,20348,24001,0.964285714285714,1,0.4
91,21169,24001,0.964285714285714,1,0.4
92,20978,24001,0.964285714285714,1,0.4
93,21471,24001,0.964285714285714,1,0.4
94,20867,24001,0.964285714285714,1,0.4
95,19496,24001,0.964285714285714,1,0.4
96,22622,24001,0.964285714285714,1,0.4
97,18953,24001,0.964285714285714,1,0.4
98,20167,24001,0.964285714285714,1,0.4
99,18053,24001,0.964285714285714,1,0.4
100,21013,24001,0.964285714285714,1,0.4
0,20000,24002,0.964285714285714,1,0.4
1,4950,24002,0.964285714285714,1,0.4
2,4348,24002,0.964285714285714,1,0.4
3,5446,24002,0.964285714285714,1,0.4
4,9150,24002,0.964285714285714,1,0.4
5,13607,24002,0.964285714285714,1,0.4
6,15415,24002,0.964285714285714,1,0.4
7,19154,24002,0.964285714285714,1,0.4
8,18970,24002,0.964285714285714,1,0.4
9,20846,24002,0.964285714285714,1,0.4
10,19087,24002,0.964285714285714,1,0.4
11,18914,24002,0.964285714285714,1,0.4
12,17708,24002,0.964285714285714,1,0.4
13,17578,24002,0.964285714285714,1,0.4
14,19388,24002,0.964285714285714,1,0.4
15,21798,24002,0.964285714285714,1,0.4
16,19061,24002,0.964285714285714,1,0.4
17,18923,24002,0.964285714285714,1,0.4
18,20851,24002,0.964285714285714,1,0.4
19,18458,24002,0.964285714285714,1,0.4
20,20057,24002,0.964285714285714,1,0.4
21,19716,24002,0.964285714285714,1,0.4
22,19609,24002,0.964285714285714,1,0.4
23,18614,24002,0.964285714285714,1,0.4
24,22192,24002,0.964285714285714,1,0.4
25,19235,24002,0.964285714285714,1,0.4
26,19656,24002,0.964285714285714,1,0.4
27,21873,24002,0.964285714285714,1,0.4
28,19207,24002,0.964285714285714,1,0.4
29,20737,24002,0.964285714285714,1,0.4
30,20091,24002,0.964285714285714,1,0.4
31,18906,24002,0.964285714285714,1,0.4
32,19168,24002,0.964285714285714,1,0.4
33,19063,24002,0.964285714285714,1,0.4
34,19671,24002,0.964285714285714,1,0.4
35,19857,24002,0.964285714285714,1,0.4
36,19897,24002,0.964285714285714,1,0.4
37,20985,24002,0.964285714285714,1,0.4
38,17872,24002,0.964285714285714,1,0.4
39,18873,24002,0.964285714285714,1,0.4
40,19843,24002,0.964285714285714,1,0.4
41,21149,24002,0.964285714285714,1,0.4
42,18026,24002,0.964285714285714,1,0.4
43,20667,24002,0.964285714285714,1,0.4
44,19654,24002,0.964285714285714,1,0.4
45,20895,24002,0.964285714285714,1,0.4
46,20579,24002,0.964285714285714,1,0.4
47,19924,24002,0.964285714285714,1,0.4
48,17999,24002,0.964285714285714,1,0.4
49,18394,24002,0.964285714285714,1,0.4
50,18051,24002,0.964285714285714,1,0.4
51,19332,24002,0.964285714285714,1,0.4
52,18931,24002,0.964285714285714,1,0.4
53,18862,24002,0.964285714285714,1,0.4
54,19311,24002,0.964285714285714,1,0.4
55,19913,24002,0.964285714285714,1,0.4
56,21300,24002,0.964285714285714,1,0.4
57,19712,24002,0.964285714285714,1,0.4
58,19723,24002,0.964285714285714,1,0.4
59,21139,24002,0.964285714285714,1,0.4
60,21526,24002,0.964285714285714,1,0.4
61,21439,24002,0.964285714285714,1,0.4
62,20946,24002,0.964285714285714,1,0.4
63,19637,24002,0.964285714285714,1,0.4
64,19841,24002,0.964285714285714,1,0.4
65,20812,24002,0.964285714285714,1,0.4
66,20190,24002,0.964285714285714,1,0.4
67,18658,24002,0.964285714285714,1,0.4
68,18603,24002,0.964285714285714,1,0.4
69,18252,24002,0.964285714285714,1,0.4
70,19107,24002,0.964285714285714,1,0.4
71,18245,24002,0.964285714285714,1,0.4
72,18873,24002,0.964285714285714,1,0.4
73,20875,24002,0.964285714285714,1,0.4
74,20574,24002,0.964285714285714,1,0.4
75,20698,24002,0.964285714285714,1,0.4
76,21476,24002,0.964285714285714,1,0.4
77,18670,24002,0.964285714285714,1,0.4
78,20012,24002,0.964285714285714,1,0.4
79,21222,24002,0.964285714285714,1,0.4
80,19868,24002,0.964285714285714,1,0.4
81,20833,24002,0.964285714285714,1,0.4
82,20659,24002,0.964285714285714,1,0.4
83,20123,24002,0.964285714285714,1,0.4
84,20989,24002,0.964285714285714,1,0.4
85,20611,24002,0.964285714285714,1,0.4
86,20170,24002,0.964285714285714,1,0.4
87,19457,24002,0.964285714285714,1,0.4
88,18770,24002,0.964285714285714,1,0.4
89,19068,24002,0.964285714285714,1,0.4
90,21163,24002,0.964285714285714,1,0.4
91,19201,24002,0.964285714285714,1,0.4
92,19040,24002,0.964285714285714,1,0.4
93,19991,24002,0.964285714285714,1,0.4
94,21265,24002,0.964285714285714,1,0.4
95,19115,24002,0.964285714285714,1,0.4
96,18686,24002,0.964285714285714,1,0.4
97,19789,24002,0.964285714285714,1,0.4
98,18825,24002,0.964285714285714,1,0.4
99,19568,24002,0.964285714285714,1,0.4
100,21006,24002,0.964285714285714,1,0.4
0,20000,24003,0.964285714285714,1,0.4
1,5653,24003,0.964285714285714,1,0.4
2,4850,24003,0.964285714285714,1,0.4
3,5986,24003,0.964285714285714,1,0.4
4,8260,24003,0.964285714285714,1,0.4
5,12191,24003,0.964285714285714,1,0.4
6,17762,24003,0.964285714285714,1,0.4
7,21327,24003,0.964285714285714,1,0.4
8,18799,24003,0.964285714285714,1,0.4
9,20213,24003,0.964285714285714,1,0.4
10,19522,24003,0.964285714285714,1,0.4
11,18087,24003,0.964285714285714,1,0.4
12,19672,24003,0.964285714285714,1,0.4
13,20460,24003,0.964285714285714,1,0.4
14,21348,24003,0.964285714285714,1,0.4
15,19391,24003,0.964285714285714,1,0.4
16,21983,24003,0.964285714285714,1,0.4
17,22541,24003,0.964285714285714,1,0.4
18,18365,24003,0.964285714285714,1,0.4
19,19943,24003,0.964285714285714,1,0.4
20,20835,24003,0.964285714285714,1,0.4
21,21171,24003,0.964285714285714,1,0.4
22,20544,24003,0.964285714285714,1,0.4
23,20668,24003,0.964285714285714,1,0.4
24,21025,24003,0.964285714285714,1,0.4
25,21126,24003,0.964285714285714,1,0.4
26,20106,24003,0.964285714285714,1,0.4
27,20341,24003,0.964285714285714,1,0.4
28,17268,24003,0.964285714285714,1,0.4
29,19063,24003,0.964285714285714,1,0.4
30,19538,24003,0.964285714285714,1,0.4
31,20387,24003,0.964285714285714,1,0.4
32,19307,24003,0.964285714285714,1,0.4
33,21497,24003,0.964285714285714,1,0.4
34,21078,24003,0.964285714285714,1,0.4
35,21283,24003,0.964285714285714,1,0.4
36,19933,24003,0.964285714285714,1,0.4
37,22286,24003,0.964285714285714,1,0.4
38,20166,24003,0.964285714285714,1,0.4
39,21152,24003,0.964285714285714,1,0.4
40,19917,24003,0.964285714285714,1,0.4
41,18574,24003,0.964285714285714,1,0.4
42,20330,24003,0.964285714285714,1,0.4
43,20322,24003,0.964285714285714,1,0.4
44,20052,24003,0.964285714285714,1,0.4
45,21686,24003,0.964285714285714,1,0.4
46,22160,24003,0.964285714285714,1,0.4
47,18930,24003,0.964285714285714,1,0.4
48,19192,24003,0.964285714285714,1,0.4
49,18418,24003,0.964285714285714,1,0.4
50,18874,24003,0.964285714285714,1,0.4
51,18743,24003,0.964285714285714,1,0.4
52,20668,24003,0.964285714285714,1,0.4
53,22435,24003,0.964285714285714,1,0.4
54,21016,24003,0.964285714285714,1,0.4
55,21303,24003,0.964285714285714,1,0.4
56,20441,24003,0.964285714285714,1,0.4
57,20381,24003,0.964285714285714,1,0.4
58,18447,24003,0.964285714285714,1,0.4
59,18869,24003,0.964285714285714,1,0.4
60,19095,24003,0.964285714285714,1,0.4
61,20379,24003,0.964285714285714,1,0.4
62,19949,24003,0.964285714285714,1,0.4
63,18163,24003,0.964285714285714,1,0.4
64,18893,24003,0.964285714285714,1,0.4
65,20338,24003,0.964285714285714,1,0.4
66,18309,24003,0.964285714285714,1,0.4
67,20488,24003,0.964285714285714,1,0.4
68,20267,24003,0.964285714285714,1,0.4
69,23147,24003,0.964285714285714,1,0.4
70,20085,24003,0.964285714285714,1,0.4
71,19828,24003,0.964285714285714,1,0.4
72,21072,24003,0.964285714285714,1,0.4
73,19051,24003,0.964285714285714,1,0.4
74,18470,24003,0.964285714285714,1,0.4
75,20950,24003,0.964285714285714,1,0.4
76,20498,24003,0.964285714285714,1,0.4
77,18582,24003,0.964285714285714,1,0.4
78,19613,24003,0.964285714285714,1,0.4
79,17899,24003,0.964285714285714,1,0.4
80,18685,24003,0.964285714285714,1,0.4
81,19737,24003,0.964285714285714,1,0.4
82,19016,24003,0.964285714285714,1,0.4
83,19313,24003,0.964285714285714,1,0.4
84,21559,24003,0.964285714285714,1,0.4
85,19984,24003,0.964285714285714,1,0.4
86,19360,24003,0.964285714285714,1,0.4
87,19954,24003,0.964285714285714,1,0.4
88,20929,24003,0.964285714285714,1,0.4
89,19845,24003,0.964285714285714,1,0.4
90,21210,24003,0.964285714285714,1,0.4
91,21215,24003,0.964285714285714,1,0.4
92,18740,24003,0.964285714285714,1,0.4
93,21246,24003,0.964285714285714,1,0.4
94,18582,24003,0.964285714285714,1,0.4
95,20179,24003,0.964285714285714,1,0.4
96,20257,24003,0.964285714285714,1,0.4
97,20112,24003,0.964285714285714,1,0.4
98,20807,24003,0.964285714285714,1,0.4
99,19411,24003,0.964285714285714,1,0.4
100,20880,24003,0.964285714285714,1,0.4
0,20000,24004,0.964285714285714,1,0.4
1,4918,24004,0.964285714285714,1,0.4
2,3999,24004,0.964285714285714,1,0.4
3,6718,24004,0.964285714285714,1,0.4
4,9586,24004,0.964285714285714,1,0.4
5,15395,24004,0.964285714285714,1,0.4
6,19240,24004,0.964285714285714,1,0.4
7,20089,24004,0.964285714285714,1,0.4
8,18295,24004,0.964285714285714,1,0.4
9,18615,24004,0.964285714285714,1,0.4
10,20415,24004,0.964285714285714,1,0.4
11,18889,24004,0.964285714285714,1,0.4
12,18683,24004,0.964285714285714,1,0.4
13,20246,24004,0.964285714285714,1,0.4
14,21043,24004,0.964285714285714,1,0.4
15,20090,24004,0.964285714285714,1,0.4
16,18314,24004,0.964285714285714,1,0.4
17,19211,24004,0.964285714285714,1,0.4
18,20022,24004,0.964285714285714,1,0.4
19,20334,24004,0.964285714285714,1,0.4
20,19264,24004,0.964285714285714,1,0.4
21,21323,24004,0.964285714285714,1,0.4
22,20398,24004,0.964285714285714,1,0.4
23,21577,24004,0.964285714285714,1,0.4
24,21202,24004,0.964285714285714,1,0.4
25,21766,24004,0.964285714285714,1,0.4
26,21397,24004,0.964285714285714,1,0.4
27,18371,24004,0.964285714285714,1,0.4
28,18723,24004,0.964285714285714,1,0.4
29,20245,24004,0.964285714285714,1,0.4
30,18820,24004,0.964285714285714,1,0.4
31,19820,24004,0.964285714285714,1,0.4
32,18979,24004,0.964285714285714,1,0.4
33,19923,24004,0.964285714285714,1,0.4
34,18031,24004,0.964285714285714,1,0.4
35,19435,24004,0.964285714285714,1,0.4
36,20377,24004,0.964285714285714,1,0.4
37,21140,24004,0.964285714285714,1,0.4
38,19319,24004,0.964285714285714,1,0.4
39,18098,24004,0.964285714285714,1,0.4
40,18672,24004,0.964285714285714,1,0.4
41,17714,24004,0.964285714285714,1,0.4
42,20207,24004,0.964285714285714,1,0.4
43,21326,24004,0.964285714285714,1,0.4
44,19593,24004,0.964285714285714,1,0.4
45,21607,24004,0.964285714285714,1,0.4
46,20473,24004,0.964285714285714,1,0.4
47,21455,24004,0.964285714285714,1,0.4
48,21182,24004,0.964285714285714,1,0.4
49,20818,24004,0.964285714285714,1,0.4
50,21493,24004,0.964285714285714,1,0.4
51,19151,24004,0.964285714285714,1,0.4
52,18973,24004,0.964285714285714,1,0.4
53,21578,24004,0.964285714285714,1,0.4
54,20060,24004,0.964285714285714,1,0.4
55,19711,24004,0.964285714285714,1,0.4
56,18874,24004,0.964285714285714,1,0.4
57,21184,24004,0.964285714285714,1,0.4
58,20709,24004,0.964285714285714,1,0.4
59,20463,24004,0.964285714285714,1,0.4
60,18504,24004,0.964285714285714,1,0.4
61,18224,24004,0.964285714285714,1,0.4
62,20260,24004,0.964285714285714,1,0.4
63,21428,24004,0.964285714285714,1,0.4
64,20275,24004,0.964285714285714,1,0.4
65,21758,24004,0.964285714285714,1,0.4
66,19602,24004,0.964285714285714,1,0.4
67,19813,24004,0.964285714285714,1,0.4
68,20882,24004,0.964285714285714,1,0.4
69,18349,24004,0.964285714285714,1,0.4
70,18911,24004,0.964285714285714,1,0.4
71,19321,24004,0.964285714285714,1,0.4
72,19815,24004,0.964285714285714,1,0.4
73,20198,24004,0.964285714285714,1,0.4
74,20029,24004,0.964285714285714,1,0.4
75,20357,24004,0.964285714285714,1,0.4
76,19120,24004,0.964285714285714,1,0.4
77,21857,24004,0.964285714285714,1,0.4
78,19339,24004,0.964285714285714,1,0.4
79,22489,24004,0.964285714285714,1,0.4
80,18854,24004,0.964285714285714,1,0.4
81,19726,24004,0.964285714285714,1,0.4
82,19468,24004,0.964285714285714,1,0.4
83,20716,24004,0.964285714285714,1,0.4
84,18326,24004,0.964285714285714,1,0.4
85,19413,24004,0.964285714285714,1,0.4
86,20894,24004,0.964285714285714,1,0.4
87,21187,24004,0.964285714285714,1,0.4
88,20214,24004,0.964285714285714,1,0.4
89,20457,24004,0.964285714285714,1,0.4
90,20685,24004,0.964285714285714,1,0.4
91,19498,24004,0.964285714285714,1,0.4
92,20998,24004,0.964285714285714,1,0.4
93,19832,24004,0.964285714285714,1,0.4
94,19263,24004,0.964285714285714,1,0.4
95,18917,24004,0.964285714285714,1,0.4
96,19782,24004,0.964285714285714,1,0.4
97,19892,24004,0.964285714285714,1,0.4
98,19681,24004,0.964285714285714,1,0.4
99,19683,24004,0.964285714285714,1,0.4
100,18084,24004,0.964285714285714,1,0.4
0,20000,24005,0.964285714285714,1,0.4
1,4248,24005,0.964285714285714,1,0.4
2,3548,24005,0.964285714285714,1,0.4
3,4665,24005,0.964285714285714,1,0.4
4,8293,24005,0.964285714285714,1,0.4
5,11648,24005,0.964285714285714,1,0.4
6,15509,24005,0.964285714285714,1,0.4
7,20358,24005,0.964285714285714,1,0.4
8,20086,24005,0.964285714285714,1,0.4
9,21068,24005,0.964285714285714,1,0.4
10,20145,24005,0.964285714285714,1,0.4
11,20061,24005,0.964285714285714,1,0.4
12,19251,24005,0.964285714285714,1,0.4
13,21028,24005,0.964285714285714,1,0.4
14,21867,24005,0.964285714285714,1,0.4
15,19936,24005,0.964285714285714,1,0.4
16,20038,24005,0.964285714285714,1,0.4
17,20803,24005,0.964285714285714,1,0.4
18,19495,24005,0.964285714285714,1,0.4
19,19232,24005,0.964285714285714,1,0.4
20,20578,24005,0.964285714285714,1,0.4
21,19202,24005,0.964285714285714,1,0.4
22,21390,24005,0.964285714285714,1,0.4
23,20606,24005,0.964285714285714,1,0.4
24,18898,24005,0.964285714285714,1,0.4
25,20885,24005,0.964285714285714,1,0.4
26,19726,24005,0.964285714285714,1,0.4
27,19079,24005,0.964285714285714,1,0.4
28,17762,24005,0.964285714285714,1,0.4
29,18693,24005,0.964285714285714,1,0.4
30,19996,24005,0.964285714285714,1,0.4
31,20432,24005,0.964285714285714,1,0.4
32,21246,24005,0.964285714285714,1,0.4
33,21634,24005,0.964285714285714,1,0.4
