"t","p0","var.z","h2","llbar","llvar","n","nn"
50,0.25,0.2,0.5,0.0804241479851646,0.0041463592780611,593.397540983607,976
50,0.25,0.2,1,0.0584001838195311,0.000119495769042767,7199.666,1000
50,0.25,0.4,0.25,-0.00264128445282947,0.00323043864678952,222.118,1000
50,0.25,0.4,0.5,0.0124651725014078,0.000622696481787736,1062.218,1000
50,0.25,0.4,1,0.012529244255855,0.000259476877922932,2173.964,1000
50,0.75,0.1,0.25,0.0428392567128308,0.0028666391497379,13817.75,4
50,0.75,0.1,0.5,0.00984351931956946,0.0015219291377687,18238.4430894309,246
50,0.75,0.1,1,-0.000378518768137701,0.000414942687775532,19995.5805805806,999
50,0.75,0.2,0.25,0.0144884193713836,0.00135672602475878,17554.0751879699,399
50,0.75,0.2,0.5,0.000988212973563709,0.000386885165136308,19958.556,1000
50,0.75,0.2,1,-6.1516365341248e-05,0.000419641098776999,19988.375,1000
50,0.75,0.4,0.25,0.000335530916607343,0.000384644272408158,19921.448,1000
50,0.75,0.4,0.5,0.000724840639114102,0.000427678443899241,19987.767,1000
50,0.75,0.4,1,-0.000113388867990018,0.000425921524004755,19985.021,1000
50,0.964285714285714,0.1,0.25,0.00142921534906665,0.0056621311679752,12773.0769230769,26
50,0.964285714285714,0.1,0.5,0.00578731660676105,0.00581180542825694,18820.0372340426,376
50,0.964285714285714,0.1,1,-0.000201313846800231,0.00497661047827906,19929.9410548087,967
50,0.964285714285714,0.2,0.25,0.00569841876917806,0.00552827778885408,18309.8760683761,468
50,0.964285714285714,0.2,0.5,0.00188133455112047,0.00483634000954655,19928.9102956167,981
50,0.964285714285714,0.2,1,-0.00135709457416595,0.00477122612890779,19964.247,1000
50,0.964285714285714,0.4,0.25,-0.00153813469423335,0.00416253433687066,19920.2006018054,997
50,0.964285714285714,0.4,0.5,-0.00215949841655256,0.00487459323806261,19982.314,1000
50,0.964285714285714,0.4,1,-0.00136122652365424,0.00495370351365184,19971.333,1000
51,0.25,0.1,0.5,0.129901624573944,NA,1449,1
51,0.25,0.1,1,0.123382736918106,0.00181334041327754,1543.82618510158,443
51,0.25,0.2,0.25,0.0034384501777692,0.021405838893129,32.3225806451613,124
51,0.25,0.2,0.5,0.082123760743571,0.00260812318923563,647.089230769231,975
51,0.25,0.2,1,0.0567256464738165,0.000109585111863083,7625.347,1000
51,0.25,0.4,0.25,0.00144244615846887,0.00345284663552115,222.299,1000
51,0.25,0.4,0.5,0.01126972533975,0.000618947471214675,1075.995,1000
51,0.25,0.4,1,0.0122993618631683,0.000285301847511462,2201.743,1000
51,0.75,0.1,0.25,0.016066060168225,0.00296048879310486,14269.5,4
51,0.75,0.1,0.5,0.0108087372917394,0.00152925956632636,18350.9308943089,246
51,0.75,0.1,1,0.000329933130003128,0.000421254760541228,19987.6046046046,999
51,0.75,0.2,0.25,0.0135522136529584,0.000967695106246173,17744.4711779449,399
51,0.75,0.2,0.5,0.00015597324623193,0.000433059650418388,19978.251,1000
51,0.75,0.2,1,0.000490470712777549,0.00041698778558536,19987.557,1000
51,0.75,0.4,0.25,8.24712468597539e-05,0.000408265634031971,19927.92,1000
51,0.75,0.4,0.5,-0.000431005763894378,0.000389684167239952,20002.11,1000
51,0.75,0.4,1,0.00090807421733111,0.000385877102343049,19982.924,1000
51,0.964285714285714,0.1,0.25,0.0353339601987414,0.00486316415569536,12608.2692307692,26
51,0.964285714285714,0.1,0.5,0.00473682180613879,0.00561380700242434,18923.5585106383,376
51,0.964285714285714,0.1,1,0.00230686494614821,0.00536694657114636,19925.6287487073,967
51,0.964285714285714,0.2,0.25,0.00754815314990807,0.00587841892859393,18384.8162393162,468
51,0.964285714285714,0.2,0.5,0.00167259629266492,0.00511786262913581,19968.2354740061,981
51,0.964285714285714,0.2,1,0.00183460226569849,0.00486452538090587,19939.511,1000
51,0.964285714285714,0.4,0.25,0.00345510645885881,0.00452548188357083,19893.7863590772,997
51,0.964285714285714,0.4,0.5,-0.00325296444903039,0.00478331440156486,19938.538,1000
51,0.964285714285714,0.4,1,0.002004432595496,0.00450591689564333,19944.665,1000
52,0.25,0.1,0.5,0.122485765183289,NA,1650,1
52,0.25,0.1,1,0.12077182225628,0.00158387573226111,1739.27149321267,442
52,0.25,0.2,0.25,-0.00341059784666984,0.0132054092899282,37.6347826086957,115
52,0.25,0.2,0.5,0.0821419480035932,0.00253062172738445,705.927029804728,973
52,0.25,0.2,1,0.0550958649367345,0.000111016035536667,8062.786,1000
52,0.25,0.4,0.25,0.00475895464455551,0.00326451950440336,223.613,1000
52,0.25,0.4,0.5,0.0127363379214069,0.000567810727960199,1088.772,1000
52,0.25,0.4,1,0.0131664652312168,0.000269296112419593,2229.562,1000
52,0.75,0.1,0.25,0.005855507537877,0.000172448017924925,14371,4
52,0.75,0.1,0.5,0.00815521550562909,0.00118639080771578,18485.7967479675,246
52,0.75,0.1,1,0.000314412200213332,0.0004085772881244,19994.3443443443,999
52,0.75,0.2,0.25,0.0102797272144637,0.000851606502908349,17939.4912280702,399
52,0.75,0.2,0.5,-0.000573918536844207,0.000425445940728689,19981.75,1000
52,0.75,0.2,1,0.000255906464669611,0.000381512304269376,19997.342,1000
52,0.75,0.4,0.25,0.000428321944403793,0.000408267581321763,19930.013,1000
52,0.75,0.4,0.5,0.000710060007080672,0.000381160593329877,19993.942,1000
52,0.75,0.4,1,-0.000532293696500375,0.00039047544687472,20001.178,1000
52,0.964285714285714,0.1,0.25,0.0423121932942873,0.00833999476742737,13042.9615384615,26
52,0.964285714285714,0.1,0.5,0.00303868966576926,0.00548520419557836,19014.4760638298,376
52,0.964285714285714,0.1,1,-0.00142901439515663,0.00533528633930744,19972.531540848,967
52,0.964285714285714,0.2,0.25,0.0136065259038004,0.00561421625185841,18495.2670940171,468
52,0.964285714285714,0.2,0.5,-0.00163399358602054,0.00534927783674979,20002.6972477064,981
52,0.964285714285714,0.2,1,0.000338578441342229,0.00506128301241915,19976.538,1000
52,0.964285714285714,0.4,0.25,-0.00305291687377206,0.0043606140853301,19960.5035105316,997
52,0.964285714285714,0.4,0.5,0.00482982273748826,0.00474865213552341,19874.922,1000
52,0.964285714285714,0.4,1,0.000215789674224832,0.00481760274055734,19982.462,1000
53,0.25,0.1,0.5,0.140810465800866,NA,1865,1
53,0.25,0.1,1,0.121286768643689,0.000993529220900988,1956.39909297052,441
53,0.25,0.2,0.25,-0.0148034175868766,0.0409115782815909,43,107
53,0.25,0.2,0.5,0.0812504749005918,0.00251144823301614,768.521604938272,972
53,0.25,0.2,1,0.0521892567357189,9.82200399675538e-05,8511.653,1000
53,0.25,0.4,0.25,0.00249575028944029,0.00392308298683265,225.452,1000
53,0.25,0.4,0.5,0.0134723326567062,0.00059229079568583,1102.799,1000
53,0.25,0.4,1,0.0122924203964353,0.000292324114034309,2259.372,1000
53,0.75,0.1,0.25,0.0393867685825047,0.00125220433827188,14423.25,4
53,0.75,0.1,0.5,0.00819533576677346,0.00103963249542057,18587.7032520325,246
53,0.75,0.1,1,-0.000347705561758275,0.000404774109153381,20000.5565565566,999
53,0.75,0.2,0.25,0.0108995460925297,0.000792982032624899,18087.343358396,399
53,0.75,0.2,0.5,-0.000149977710353772,0.000427031512726031,19970.146,1000
53,0.75,0.2,1,-0.000438123638385045,0.000394267337956735,20002.353,1000
53,0.75,0.4,0.25,0.00109300169440722,0.000385595770367342,19938.165,1000
53,0.75,0.4,0.5,-0.00037794872162466,0.000384108939096126,20008.052,1000
53,0.75,0.4,1,-0.000172147222557673,0.000390297916632043,19990.771,1000
53,0.964285714285714,0.1,0.25,-0.0111480965725594,0.00761159242095684,13531,26
53,0.964285714285714,0.1,0.5,0.00500544058086017,0.0053065260757997,19064.6010638298,376
53,0.964285714285714,0.1,1,0.00417341851181266,0.00528773339714652,19943.1799379524,967
53,0.964285714285714,0.2,0.25,0.00330276136911665,0.00701259268758163,18742.7585470085,468
53,0.964285714285714,0.2,0.5,0.000848066776270782,0.00475878059294165,19969.369011213,981
53,0.964285714285714,0.2,1,-0.00171119171089964,0.00528842030596968,19984.069,1000
53,0.964285714285714,0.4,0.25,0.00158951771273111,0.00462430523660252,19899.5305917753,997
53,0.964285714285714,0.4,0.5,-0.000310003836516783,0.00491680033178902,19970.636,1000
53,0.964285714285714,0.4,1,0.00185337443971918,0.00471364132204437,19988.677,1000
54,0.25,0.1,0.5,0.129155273378959,NA,2147,1
54,0.25,0.1,1,0.119488772934331,0.000763131048766367,2188.49886621315,441
54,0.25,0.2,0.25,-0.0162332809081987,0.0308305445127968,48.0891089108911,101
54,0.25,0.2,0.5,0.082218903984918,0.00274473177643022,836.112255406797,971
54,0.25,0.2,1,0.0505569120766881,9.88725555791464e-05,8959.282,1000
54,0.25,0.4,0.25,0.00320179413253199,0.00328439049360268,226.641,1000
54,0.25,0.4,0.5,0.012176768275146,0.000636082798686938,1118.135,1000
54,0.25,0.4,1,0.0121890229937098,0.000280102047910508,2287.913,1000
54,0.75,0.1,0.25,0.0161468804732285,0.00263199565870555,14905.5,4
54,0.75,0.1,0.5,0.00666786496136217,0.000834352351905373,18699.3902439024,246
54,0.75,0.1,1,0.000463280400544238,0.000391955154319408,19993.6716716717,999
54,0.75,0.2,0.25,0.00938170757107355,0.000833567219628318,18254.4360902256,399
54,0.75,0.2,0.5,-0.000362767482743751,0.00044140681796976,19967.422,1000
54,0.75,0.2,1,-0.000261952801368867,0.000397783683175528,19993.423,1000
54,0.75,0.4,0.25,0.000562960040811662,0.000399953231777629,19959.936,1000
54,0.75,0.4,0.5,0.000218756807476627,0.000400237187110072,20000.125,1000
54,0.75,0.4,1,0.000589986563548027,0.000391367310669383,19987.094,1000
54,0.964285714285714,0.1,0.25,0.0139839853264552,0.00457912831678784,13239.7307692308,26
54,0.964285714285714,0.1,0.5,0.00380431000865905,0.00574279943606684,19158.1329787234,376
54,0.964285714285714,0.1,1,-0.00391923777025363,0.0050321247160222,20026.9069286453,967
54,0.964285714285714,0.2,0.25,0.00703070332592675,0.00548427715577958,18765.2542735043,468
54,0.964285714285714,0.2,0.5,-0.0025279641785493,0.00497997316055809,19984.8817533129,981
54,0.964285714285714,0.2,1,0.00395737588110871,0.00523772789854792,19949.95,1000
54,0.964285714285714,0.4,0.25,0.00140135992436664,0.00473572032148606,19933.4573721164,997
54,0.964285714285714,0.4,0.5,0.00111039754824176,0.00485627348835973,19964.438,1000
54,0.964285714285714,0.4,1,-0.00409064806525257,0.00450617685648925,20024.331,1000
55,0.25,0.1,0.5,0.122366140672414,NA,2443,1
55,0.25,0.1,1,0.117718381946336,0.00147335372461873,2444.61678004535,441
55,0.25,0.2,0.25,0.0130988986783933,0.0230475664144178,57.1978021978022,91
55,0.25,0.2,0.5,0.083233853780156,0.00179769205568141,911.210309278351,970
55,0.25,0.2,1,0.0483970080106776,9.77810613146717e-05,9415.637,1000
55,0.25,0.4,0.25,0.0041744679338944,0.00357217962105402,228.04,1000
55,0.25,0.4,0.5,0.0130393907410232,0.000560732881780201,1132.522,1000
55,0.25,0.4,1,0.011766361595341,0.000282180865774532,2316.06,1000
55,0.75,0.1,0.25,0.00956966454484931,0.000544444851227779,15060,4
55,0.75,0.1,0.5,0.00810510376010874,0.000960736164803901,18791.6341463415,246
55,0.75,0.1,1,-0.000103606441714916,0.000438241140041931,20003.1451451451,999
55,0.75,0.2,0.25,0.00840826540666131,0.000742454389066241,18396.8822055138,399
55,0.75,0.2,0.5,0.000709370749254798,0.000399540894769798,19960.27,1000
55,0.75,0.2,1,0.00102940477869416,0.000393032534969117,19988.19,1000
55,0.75,0.4,0.25,-0.000178730504597963,0.000417645194653835,19971.029,1000
55,0.75,0.4,0.5,-0.000518836902752156,0.000403982744523291,20004.388,1000
55,0.75,0.4,1,-0.000395574267965928,0.000375986951247864,19998.784,1000
55,0.964285714285714,0.1,0.25,0.0530847219518279,0.0135874758024341,13508.4615384615,26
55,0.964285714285714,0.1,0.5,-0.00135489422401534,0.00582830488177387,19224.0904255319,376
55,0.964285714285714,0.1,1,-5.28094874373361e-05,0.00512896737631584,19947.7166494312,967
55,0.964285714285714,0.2,0.25,0.00178186572889126,0.0054750013639837,18880.2735042735,468
55,0.964285714285714,0.2,0.5,0.000329399610886759,0.00441049496792612,19934.5117227319,981
55,0.964285714285714,0.2,1,-0.00287619608257272,0.00486226401690824,20028.686,1000
55,0.964285714285714,0.4,0.25,0.000594301035157761,0.00459081308198359,19958.9749247743,997
55,0.964285714285714,0.4,0.5,-0.000874200652243287,0.00459174100051627,19986.494,1000
55,0.964285714285714,0.4,1,-0.000238267639308976,0.00459493853501573,19943.386,1000
56,0.25,0.1,0.5,0.110634522753067,NA,2761,1
56,0.25,0.1,1,0.115811860933053,0.00150221554207288,2722.51020408163,441
56,0.25,0.2,0.25,0.0119817780534965,0.0247756233734713,64.9885057471264,87
56,0.25,0.2,0.5,0.0828004746195063,0.00195179184611559,989.881443298969,970
56,0.25,0.2,1,0.0465313878603531,0.000104981024146168,9874.014,1000
56,0.25,0.4,0.25,0.00484247616175324,0.00366913309248497,229.586,1000
56,0.25,0.4,0.5,0.0120960689704583,0.000615496052199561,1147.896,1000
56,0.25,0.4,1,0.0120083325392032,0.000253393302080543,2343.745,1000
56,0.75,0.1,0.25,0.00646128360512188,0.000509216966846229,15155,4
56,0.75,0.1,0.5,0.00812636333233389,0.000860370751846612,18910.743902439,246
56,0.75,0.1,1,-0.000580361182837057,0.000410958006489075,20000.8728728729,999
56,0.75,0.2,0.25,0.00684324295595431,0.000642635601126674,18528.2857142857,399
56,0.75,0.2,0.5,-0.000137373788855166,0.000408913472473906,19974.327,1000
56,0.75,0.2,1,-0.000932032965313232,0.000394794762868806,20008.816,1000
56,0.75,0.4,0.25,-0.00135655555122579,0.000376965274304829,19967.446,1000
56,0.75,0.4,0.5,1.78719420413369e-05,0.000389284038570113,19994.314,1000
56,0.75,0.4,1,0.000594313668389677,0.000367896538306988,19991.083,1000
56,0.964285714285714,0.1,0.25,0.00471780475955841,0.0111701356432554,14047.3076923077,26
56,0.964285714285714,0.1,0.5,0.00820443536075756,0.00536136706159222,19186.7739361702,376
56,0.964285714285714,0.1,1,0.000199191075448976,0.00503168856854476,19947.2264736298,967
56,0.964285714285714,0.2,0.25,0.00754316938946291,0.00473902124135793,18902.9081196581,468
56,0.964285714285714,0.2,0.5,-0.00434551719126797,0.00511891071467901,19942.0886850153,981
56,0.964285714285714,0.2,1,0.000948388527796356,0.00498388502817503,19972.08,1000
56,0.964285714285714,0.4,0.25,-0.000199717602979927,0.00461857200577194,19971.4784353059,997
56,0.964285714285714,0.4,0.5,-0.00346714390015906,0.00483669742688136,19966.754,1000
56,0.964285714285714,0.4,1,0.00178572966550799,0.00501043929557798,19938.859,1000
57,0.25,0.1,0.5,0.123674280513251,NA,3084,1
57,0.25,0.1,1,0.11387832567079,0.000730741085209546,3022.01814058957,441
57,0.25,0.2,0.25,0.00433751039862098,0.024879873747763,71.6705882352941,85
57,0.25,0.2,0.5,0.0835152111833731,0.00222940737437942,1077.97626418989,969
57,0.25,0.2,1,0.044231349684576,0.000101201213734478,10334.91,1000
57,0.25,0.4,0.25,0.00663868108661707,0.00365809118088941,231.166,1000
57,0.25,0.4,0.5,0.0129087400921513,0.000545150468384979,1162.61,1000
57,0.25,0.4,1,0.0128064635849044,0.000279413063038359,2372.229,1000
57,0.75,0.1,0.25,0.0219363903337184,0.000432117724428102,15271.25,4
57,0.75,0.1,0.5,0.00616036803360523,0.000866553178039792,19035.6951219512,246
57,0.75,0.1,1,0.000242504659172117,0.000388732030703341,19989.3453453453,999
57,0.75,0.2,0.25,0.00498805970768408,0.000503402190713641,18637.8897243108,399
57,0.75,0.2,0.5,-0.000239827069270511,0.000407280252122582,19971.475,1000
57,0.75,0.2,1,0.000414937967126235,0.000414380670741145,19990.07,1000
57,0.75,0.4,0.25,0.000759180787283464,0.000402937204703312,19940.59,1000
57,0.75,0.4,0.5,-0.000375975436178177,0.00040301617806103,19994.869,1000
57,0.75,0.4,1,0.000261101956506803,0.000384642005570488,20002.231,1000
57,0.964285714285714,0.1,0.25,-0.00143052540951327,0.00735014545838767,13848.8461538462,26
57,0.964285714285714,0.1,0.5,0.00389723980289335,0.00518711174943666,19348.3430851064,376
57,0.964285714285714,0.1,1,-0.000372961103013812,0.00560353007102538,19950.0423991727,967
57,0.964285714285714,0.2,0.25,0.00232228624746516,0.00527086609404976,19028.8376068376,468
57,0.964285714285714,0.2,0.5,0.0018491179319718,0.00490679953556524,19855.6727828746,981
57,0.964285714285714,0.2,1,-0.00142471031503849,0.00549680093175263,19989.389,1000
57,0.964285714285714,0.4,0.25,0.000843284869650687,0.00481103143016502,19968.6900702106,997
57,0.964285714285714,0.4,0.5,0.00626004779513316,0.00490524353668709,19902.485,1000
57,0.964285714285714,0.4,1,-0.00219163039522457,0.0049519843506942,19975.189,1000
58,0.25,0.1,0.5,0.112356047077315,NA,3490,1
58,0.25,0.1,1,0.111350248310072,0.000825039460647513,3347.27437641723,441
58,0.25,0.2,0.25,-0.00103692284831069,0.0289224970491563,79.390243902439,82
58,0.25,0.2,0.5,0.0824879649685318,0.00183458852801676,1171.61880165289,968
58,0.25,0.2,1,0.041940466630294,9.35528557267327e-05,10793.098,1000
58,0.25,0.4,0.25,0.0025476212841145,0.00378450997683025,233.542,1000
58,0.25,0.4,0.5,0.0124274095342373,0.000529971681895879,1178.337,1000
58,0.25,0.4,1,0.0118167456541768,0.000282311928309545,2402.985,1000
58,0.75,0.1,0.25,0.00636373018333058,0.000611463652944603,15651,4
58,0.75,0.1,0.5,0.00350029602317256,0.000617675758210862,19128.8699186992,246
58,0.75,0.1,1,-0.000639904028860299,0.000424384873829725,19993.9149149149,999
58,0.75,0.2,0.25,0.00589980661232834,0.000586252440655776,18718.0877192982,399
58,0.75,0.2,0.5,0.00113551058948482,0.00040745742701776,19966.643,1000
58,0.75,0.2,1,0.000621607944486229,0.000414149322124367,19998.723,1000
58,0.75,0.4,0.25,-0.00026826565112693,0.000375165345009659,19955.525,1000
58,0.75,0.4,0.5,0.000547952902499604,0.000406536275835964,19987.448,1000
58,0.75,0.4,1,0.000289339591727122,0.00038166426018484,20007.595,1000
58,0.964285714285714,0.1,0.25,0.00335474596928934,0.00484654009050218,13922.5,26
58,0.964285714285714,0.1,0.5,-0.000751683569969104,0.00510406020525716,19416.8138297872,376
58,0.964285714285714,0.1,1,0.00295664421091951,0.00562789377483681,19946.9410548087,967
58,0.964285714285714,0.2,0.25,0.00686836294373168,0.00527233697137052,19049.9743589744,468
58,0.964285714285714,0.2,0.5,0.0022158345334216,0.00513676612963333,19893.0632008155,981
58,0.964285714285714,0.2,1,0.00189115931650862,0.0052304829823785,19962.03,1000
58,0.964285714285714,0.4,0.25,0.00117240096037429,0.00463047874359667,19986.2567703109,997
58,0.964285714285714,0.4,0.5,-0.00344792556766911,0.00478049130483442,20024.067,1000
58,0.964285714285714,0.4,1,0.00439038646332771,0.00462450064667218,19932.935,1000
59,0.25,0.1,0.5,0.124108131552456,NA,3905,1
59,0.25,0.1,1,0.109109723704271,0.0007323258626368,3695.81859410431,441
59,0.25,0.2,0.25,0.0100398705861313,0.027592646192383,86.775,80
59,0.25,0.2,0.5,0.0824960518703103,0.00189335300141527,1271.73450413223,968
59,0.25,0.2,1,0.0401376380556725,8.92277580578817e-05,11246.708,1000
59,0.25,0.4,0.25,0.00545560786358684,0.00319985401147943,235.226,1000
59,0.25,0.4,0.5,0.0128088811700994,0.00056442919186891,1193.372,1000
59,0.25,0.4,1,0.0125347738896452,0.000260771000724304,2431.933,1000
59,0.75,0.1,0.25,0.0197659337846159,0.000491439811536569,15704,4
59,0.75,0.1,0.5,0.0038334584911204,0.0005976382321225,19180.0528455285,246
59,0.75,0.1,1,-0.000174639571106395,0.000418669663850069,19981.3633633634,999
59,0.75,0.2,0.25,0.0053640232658083,0.000513948519793622,18817.671679198,399
59,0.75,0.2,0.5,-0.000189110198802862,0.000414873749184963,19989.23,1000
59,0.75,0.2,1,-0.00105902777723529,0.000385702977661415,20010.887,1000
59,0.75,0.4,0.25,0.000480031907852528,0.00040008784053754,19949.88,1000
59,0.75,0.4,0.5,-7.45518295134104e-05,0.000431418589833756,19998.383,1000
59,0.75,0.4,1,0.000657841812166547,0.000391679243082996,20013.557,1000
59,0.964285714285714,0.1,0.25,0.0458880958696544,0.00811812904310377,13886.5769230769,26
59,0.964285714285714,0.1,0.5,0.00618761290080564,0.00551805348551986,19403.0771276596,376
59,0.964285714285714,0.1,1,-0.00233284467168182,0.00550379234562652,20004.6763185109,967
59,0.964285714285714,0.2,0.25,0.00506759387533107,0.00597579504769834,19170.2072649573,468
59,0.964285714285714,0.2,0.5,-0.00018887340334236,0.00497283290187563,19935.7910295617,981
59,0.964285714285714,0.2,1,-0.00237766699489193,0.0050767800605946,19998.327,1000
59,0.964285714285714,0.4,0.25,-0.000890980460767583,0.00459971723757036,20009.6128385155,997
59,0.964285714285714,0.4,0.5,-0.000246401626899519,0.00498735637666538,19956.651,1000
59,0.964285714285714,0.4,1,-0.00313611094808126,0.00499605510178709,20019.285,1000
60,0.25,0.1,0.5,0.0993938702354171,NA,4421,1
60,0.25,0.1,1,0.104822608650608,0.000783490563939612,4069.55328798186,441
60,0.25,0.2,0.25,0.00768540688820883,0.0152854440511408,95.2405063291139,79
60,0.25,0.2,0.5,0.0845116748394139,0.00147285405458964,1379.74380165289,968
60,0.25,0.2,1,0.0381411592145104,9.63363924433404e-05,11698.525,1000
60,0.25,0.4,0.25,0.00604613542558239,0.00373930272555758,237.128,1000
60,0.25,0.4,0.5,0.012236646327004,0.000542212491471266,1209.19,1000
60,0.25,0.4,1,0.0127434990338791,0.000268071834801392,2462.64,1000
60,0.75,0.1,0.25,0.0261361268589213,0.000599394833037164,15984.25,4
60,0.75,0.1,0.5,0.00536476199022917,0.000494044647942423,19242.9837398374,246
60,0.75,0.1,1,-5.05566107932086e-05,0.000398588634176867,19977.8018018018,999
60,0.75,0.2,0.25,0.00289700926157575,0.0004301292375646,18910.2556390977,399
60,0.75,0.2,0.5,0.00108364420521654,0.000420695399511191,19985.462,1000
60,0.75,0.2,1,-0.000625473817816495,0.00040463011360386,19989.491,1000
60,0.75,0.4,0.25,0.000946561802364538,0.000389372279135972,19959.791,1000
60,0.75,0.4,0.5,0.000517730977192873,0.000367948029870949,19996.302,1000
60,0.75,0.4,1,-0.00156366954819686,0.00040814887426681,20027.338,1000
60,0.964285714285714,0.1,0.25,-0.0114881782108122,0.00547049196591786,14452.5769230769,26
60,0.964285714285714,0.1,0.5,0.00171197829931208,0.00581299829854824,19525.4787234043,376
60,0.964285714285714,0.1,1,0.000445464305158312,0.0051467265085275,19958.3433298862,967
60,0.964285714285714,0.2,0.25,0.00282037348910536,0.00564349557424857,19248.8354700855,468
60,0.964285714285714,0.2,0.5,0.0019706964134046,0.00523045240328213,19933.3098878695,981
60,0.964285714285714,0.2,1,0.000286474184247774,0.00494796700276308,19952.697,1000
60,0.964285714285714,0.4,0.25,-7.19261964223307e-05,0.00456581885538602,19991.7131394183,997
60,0.964285714285714,0.4,0.5,0.000443837195143477,0.00465616565077376,19951.046,1000
60,0.964285714285714,0.4,1,0.00146843955934246,0.00505581279709402,19956.776,1000
61,0.25,0.1,0.5,0.10801927578833,NA,4883,1
61,0.25,0.1,1,0.102884056085164,0.000819377091476706,4463.91383219955,441
61,0.25,0.2,0.25,0.0269976823424532,0.0154575697634771,101.582278481013,79
61,0.25,0.2,0.5,0.0805252754832379,0.00338729217481503,1494.86776859504,968
61,0.25,0.2,1,0.036144955640561,9.02973104493901e-05,12143.867,1000
61,0.25,0.4,0.25,0.0066958440082668,0.00342655602541121,239.032,1000
61,0.25,0.4,0.5,0.0127909269223206,0.000507067088545876,1224.35,1000
61,0.25,0.4,1,0.0130819292594125,0.000232262183572611,2494.921,1000
61,0.75,0.1,0.25,-0.00913154279797679,0.000101411104773293,16389.5,4
61,0.75,0.1,0.5,0.00315390530676382,0.000519669698906788,19336.2073170732,246
61,0.75,0.1,1,0.000328176456640438,0.000411691504374568,19977.004004004,999
61,0.75,0.2,0.25,0.00448909052463818,0.000501800110922632,18959,399
61,0.75,0.2,0.5,-0.000533239094023063,0.00036314910332943,20006.609,1000
61,0.75,0.2,1,0.000791471308880396,0.000396020991094808,19977.393,1000
61,0.75,0.4,0.25,-0.000580665980544808,0.00037550383147974,19978.732,1000
61,0.75,0.4,0.5,-0.000501672911158021,0.000371258087969814,20006.825,1000
61,0.75,0.4,1,0.00011657644791436,0.000409308689591506,19995.759,1000
61,0.964285714285714,0.1,0.25,0.0222598901858453,0.00486752065777194,14288.3461538462,26
61,0.964285714285714,0.1,0.5,0.000475396496596244,0.00456850922861406,19554.545212766,376
61,0.964285714285714,0.1,1,0.000572292701660827,0.0048478832944348,19965.7797311272,967
61,0.964285714285714,0.2,0.25,-0.000803773480556771,0.00524029950875118,19289.1132478632,468
61,0.964285714285714,0.2,0.5,0.00041198115584055,0.00517984452215972,19973.9011213048,981
61,0.964285714285714,0.2,1,0.00120272520804031,0.00483114030166242,19955.844,1000
61,0.964285714285714,0.4,0.25,-0.000910653087533659,0.00472415562670556,19988.4563691073,997
61,0.964285714285714,0.4,0.5,-0.000156202874288526,0.00484866201992516,19960.59,1000
61,0.964285714285714,0.4,1,0.000918055124092858,0.00447422744145481,19983.802,1000
62,0.25,0.1,0.5,0.0931353566970028,NA,5440,1
62,0.25,0.1,1,0.0982436231970435,0.00218567122116504,4880.19047619048,441
62,0.25,0.2,0.25,0.0173026859808178,0.0356623216554999,120.388888888889,72
62,0.25,0.2,0.5,0.0806433900997831,0.00156453158752729,1619.32438016529,968
62,0.25,0.2,1,0.0339514585819125,8.81972988630054e-05,12582.023,1000
62,0.25,0.4,0.25,0.00447212393017219,0.0034047254672349,241.118,1000
62,0.25,0.4,0.5,0.0128127134443575,0.000514213594309852,1240.671,1000
62,0.25,0.4,1,0.012346669455994,0.000247693381282944,2527.807,1000
62,0.75,0.1,0.25,0.0312452758127417,0.000724351104725792,16225.5,4
62,0.75,0.1,0.5,0.00120646206799785,0.000367303228297465,19392.1951219512,246
62,0.75,0.1,1,0.000634805151404547,0.00045693300057168,19983.4604604605,999
62,0.75,0.2,0.25,0.0043994580900406,0.000430909767990758,19039.2080200501,399
62,0.75,0.2,0.5,0.000420753700314632,0.000415924281225127,19996.257,1000
62,0.75,0.2,1,0.000185198281027242,0.00039682188195362,19992.825,1000
62,0.75,0.4,0.25,-0.000135053460340638,0.000340359051164206,19967.161,1000
62,0.75,0.4,0.5,-0.000161259604275989,0.000370216234958271,19996.883,1000
62,0.75,0.4,1,-0.000390216153215004,0.000367543445805098,19998.121,1000
62,0.964285714285714,0.1,0.25,0.0123577459168927,0.0069717372652405,14705.8461538462,26
62,0.964285714285714,0.1,0.5,-0.000404801387638174,0.00532596780692861,19563.1329787234,376
62,0.964285714285714,0.1,1,0.00125944158443475,0.00507678905635321,19975.8665977249,967
62,0.964285714285714,0.2,0.25,0.00411967896918049,0.00530021142222584,19266.5363247863,468
62,0.964285714285714,0.2,0.5,-0.000479364198525547,0.00465641247175183,19980.2742099898,981
62,0.964285714285714,0.2,1,0.00224978061268637,0.00462674315688012,19979.977,1000
62,0.964285714285714,0.4,0.25,-0.000188827914046929,0.00501978690580375,19973.2056168506,997
62,0.964285714285714,0.4,0.5,0.00125326995631831,0.00483523439906989,19958.083,1000
62,0.964285714285714,0.4,1,0.000130664576119353,0.00474419407927338,20002.147,1000
63,0.25,0.1,0.5,0.10725120749459,NA,5971,1
63,0.25,0.1,1,0.0987985620156239,0.000864774006693622,5317.79138321995,441
63,0.25,0.2,0.25,0.0293996477319893,0.00821720664187886,138.791044776119,67
